TSS type,chr,start position
outron,chrI,9488246
outron,chrI,9488377
outron,chrI,9494998
outron,chrI,9505840
outron,chrI,9506272
outron,chrI,9512114
outron,chrI,9520402
outron,chrI,9521538
exon,chrI,9546521
exon,chrI,9578462
outron,chrI,9575449
outron,chrI,9581548
outron,chrI,9583524
outron,chrI,9585243
outron,chrI,9585359
exon,chrI,9588095
exon,chrI,9587739
exon,chrI,9595097
outron,chrI,9605910
outron,chrI,9609806
outron,chrI,9611603
outron,chrI,9618319
outron,chrI,9622043
outron,chrI,9620051
exon,chrI,9622596
outron,chrI,9626002
outron,chrI,9626147
outron,chrI,9630418
exon,chrI,9649206
exon,chrI,9650476
exon,chrI,9653045
outron,chrI,9665145
exon,chrI,9665237
outron,chrI,9669300
outron,chrI,9671905
exon,chrI,9685484
outron,chrI,9688956
exon,chrI,9696749
outron,chrI,9701176
outron,chrI,9711069
outron,chrI,9712764
outron,chrI,9715588
outron,chrI,9722629
exon,chrI,9727190
exon,chrI,9730352
exon,chrI,9743659
outron,chrI,9747952
exon,chrI,9752355
outron,chrI,9761555
exon,chrI,9767852
outron,chrI,9772624
outron,chrI,9772735
exon,chrI,9774217
outron,chrI,9779486
outron,chrI,9785790
outron,chrI,9788596
outron,chrI,9788766
outron,chrI,9837262
outron,chrI,9846510
outron,chrI,9858742
outron,chrI,9863195
exon,chrI,9869356
exon,chrI,9874121
outron,chrI,9882248
outron,chrI,9883964
outron,chrI,9895944
outron,chrI,9900781
outron,chrI,9910628
exon,chrI,9923004
exon,chrI,9924749
exon,chrI,9928969
exon,chrI,9930838
outron,chrI,9936043
outron,chrI,9955953
outron,chrI,9962059
exon,chrI,9973544
outron,chrI,9976597
outron,chrI,9979827
outron,chrI,9984982
exon,chrI,9988785
exon,chrI,9989090
outron,chrI,9989570
outron,chrI,10002643
exon,chrI,10011770
exon,chrI,10024367
exon,chrI,10023648
outron,chrI,10026130
outron,chrI,10030118
outron,chrI,10035420
outron,chrI,10046331
outron,chrI,10079695
exon,chrI,10095964
outron,chrI,10104672
exon,chrI,10110645
outron,chrI,10110864
outron,chrI,10117064
exon,chrI,10155107
outron,chrI,10161962
outron,chrI,10162297
exon,chrI,10168011
outron,chrI,10173204
outron,chrI,10175493
exon,chrI,10179902
exon,chrI,10184632
outron,chrI,10190999
outron,chrI,10193045
outron,chrI,10190398
outron,chrI,10197174
exon,chrI,10194325
outron,chrI,10227339
exon,chrI,10248291
outron,chrI,10262196
outron,chrI,10281582
exon,chrI,10297879
exon,chrI,10298276
exon,chrI,10321584
outron,chrI,10323503
exon,chrI,10327774
exon,chrI,10328841
outron,chrI,10330646
outron,chrI,10333095
exon,chrI,10335736
outron,chrI,10340915
exon,chrI,10365929
outron,chrI,10374281
outron,chrI,10374408
outron,chrI,10380751
outron,chrI,10392905
outron,chrI,10400191
outron,chrI,10399791
outron,chrI,10407086
exon,chrI,10429597
exon,chrI,10429675
outron,chrI,10435411
outron,chrI,10435902
outron,chrI,10438247
outron,chrI,10443834
outron,chrI,10446617
outron,chrI,10452092
exon,chrI,10456957
outron,chrI,10472083
outron,chrI,10470123
outron,chrI,10473466
outron,chrI,10474743
exon,chrI,10474846
outron,chrI,10479108
exon,chrI,10486095
outron,chrI,10486366
outron,chrI,10488036
outron,chrI,10501461
outron,chrI,10508971
exon,chrI,10515518
exon,chrI,10518034
outron,chrI,10518160
outron,chrI,10519293
outron,chrI,10520750
outron,chrI,10526543
outron,chrI,10532758
outron,chrI,10538216
outron,chrI,10541712
exon,chrI,10546479
outron,chrI,10551682
exon,chrI,10553844
outron,chrI,10554001
outron,chrI,10562167
outron,chrI,10564656
outron,chrI,10568963
outron,chrI,10569979
outron,chrI,10571940
outron,chrI,10577363
outron,chrI,10583022
exon,chrI,10586327
exon,chrI,10590751
outron,chrI,10598662
outron,chrI,10622944
outron,chrI,10624157
exon,chrI,10628611
outron,chrI,10633202
outron,chrI,10636069
outron,chrI,10639379
outron,chrI,10640666
outron,chrI,10642379
exon,chrI,10642866
exon,chrI,10651339
exon,chrI,10661917
exon,chrI,10667896
exon,chrI,10671082
outron,chrI,10676880
outron,chrI,10682529
outron,chrI,10683134
outron,chrI,10685629
outron,chrI,10687138
outron,chrI,10687263
exon,chrI,10687922
exon,chrI,10691053
outron,chrI,10705000
outron,chrI,10717248
outron,chrI,10720478
exon,chrI,10728946
outron,chrI,10730240
outron,chrI,10730316
outron,chrI,10732446
outron,chrI,10733725
outron,chrI,10733846
outron,chrI,10736333
exon,chrI,10744355
exon,chrI,10783096
exon,chrI,10788756
outron,chrI,10788869
outron,chrI,10792924
outron,chrI,10798779
exon,chrI,10806393
exon,chrI,10812854
outron,chrI,10815445
outron,chrI,10836881
outron,chrI,10840090
outron,chrI,10844437
outron,chrI,10846344
exon,chrI,10858266
exon,chrI,10866683
exon,chrI,10875179
outron,chrI,10879937
exon,chrI,10882660
exon,chrI,10887936
outron,chrI,10894429
exon,chrI,10910628
outron,chrI,10912361
outron,chrI,10927054
outron,chrI,10934037
exon,chrI,10935838
outron,chrI,10940644
outron,chrI,10944137
exon,chrI,10966382
outron,chrI,10970234
exon,chrI,11012976
outron,chrI,11038879
outron,chrI,11036932
outron,chrI,11121109
outron,chrI,11137541
outron,chrI,11182450
exon,chrI,11180382
outron,chrI,11215381
outron,chrI,11222101
outron,chrI,11222221
outron,chrI,11224188
exon,chrI,11251075
exon,chrI,11273375
outron,chrI,11280069
exon,chrI,11294473
exon,chrI,11297185
exon,chrI,11298394
exon,chrI,11311701
outron,chrI,11323323
outron,chrI,11323426
exon,chrI,11354638
exon,chrI,11359874
outron,chrI,11374504
outron,chrI,11380123
outron,chrI,11398183
outron,chrI,11416705
exon,chrI,11416781
outron,chrI,11421911
exon,chrI,11437513
exon,chrI,11465148
outron,chrI,11490586
outron,chrI,11497022
exon,chrI,11509672
exon,chrI,11516665
exon,chrI,11522503
outron,chrI,11520740
exon,chrI,11556434
exon,chrI,11562466
exon,chrI,11572368
outron,chrI,11577654
outron,chrI,11578438
outron,chrI,11582272
exon,chrI,11588106
exon,chrI,11584815
outron,chrI,11591141
outron,chrI,11611426
outron,chrI,11609309
exon,chrI,11634570
exon,chrI,11649532
outron,chrI,11682552
outron,chrI,11691002
exon,chrI,11695493
exon,chrI,11718891
exon,chrI,11737708
exon,chrI,11746347
exon,chrI,11798207
exon,chrI,11806924
exon,chrI,11816936
exon,chrI,11816236
exon,chrI,11819444
exon,chrI,11828703
outron,chrI,11870644
outron,chrI,11877331
exon,chrI,11891693
outron,chrI,11896361
outron,chrI,11893894
exon,chrI,11896574
exon,chrI,11900107
outron,chrI,11903680
outron,chrI,11909389
exon,chrI,11910011
exon,chrI,11910977
outron,chrI,11911118
outron,chrI,11912883
outron,chrI,11917745
outron,chrI,11924744
outron,chrI,11930609
outron,chrI,11945498
outron,chrI,11963049
exon,chrI,11973350
outron,chrI,11998166
exon,chrI,12005532
exon,chrI,12009225
outron,chrI,12047863
outron,chrI,12060517
outron,chrI,12065310
outron,chrI,12069089
exon,chrI,12087858
exon,chrI,12090368
outron,chrI,12094727
outron,chrI,12106507
exon,chrI,12109363
exon,chrI,12112480
outron,chrI,12164667
exon,chrI,12170651
outron,chrI,12183200
exon,chrI,12183579
outron,chrI,12191655
outron,chrI,12199627
outron,chrI,12206761
outron,chrI,12212387
exon,chrI,12217757
outron,chrI,12224498
exon,chrI,12230523
exon,chrI,12232640
exon,chrI,12235434
exon,chrI,12280830
exon,chrI,12319801
outron,chrI,12327236
exon,chrI,12329547
exon,chrI,12335119
exon,chrI,12336635
exon,chrI,12341112
exon,chrI,12352222
exon,chrI,12399004
exon,chrI,12401206
outron,chrI,12426832
exon,chrI,12431463
exon,chrI,12430572
exon,chrI,12448997
exon,chrI,12449982
exon,chrI,12452622
exon,chrI,12461978
exon,chrI,12474234
exon,chrI,12476123
exon,chrI,12479072
outron,chrI,12483880
outron,chrI,12486973
outron,chrI,12494368
outron,chrI,12501281
outron,chrI,12508426
outron,chrI,12513267
exon,chrI,12521496
outron,chrI,12532164
outron,chrI,12534137
outron,chrI,12539385
outron,chrI,12551357
exon,chrI,12559659
outron,chrI,12560699
exon,chrI,12561549
outron,chrI,12574175
exon,chrI,12582495
exon,chrI,12583491
outron,chrI,12592985
outron,chrI,12608380
exon,chrI,12620424
outron,chrI,12653878
exon,chrI,12652334
outron,chrI,12656948
exon,chrI,12662099
exon,chrI,12663729
exon,chrI,12665084
outron,chrI,12677926
exon,chrI,12690763
exon,chrI,12701068
exon,chrI,12718321
outron,chrI,12723353
exon,chrI,12728184
outron,chrI,12732732
exon,chrI,12738531
outron,chrI,12736953
outron,chrI,12741312
outron,chrI,12749405
exon,chrI,12758011
outron,chrI,12773562
exon,chrI,12809340
exon,chrI,12816097
exon,chrI,12814507
exon,chrI,12824876
exon,chrI,12833537
exon,chrI,12844340
outron,chrI,12858460
exon,chrI,12858847
exon,chrI,12863482
outron,chrI,12877259
outron,chrI,12904017
outron,chrI,12904125
outron,chrI,12916290
outron,chrI,12918309
exon,chrI,12927553
outron,chrI,12931399
outron,chrI,12937909
exon,chrI,12942268
exon,chrI,12962382
outron,chrI,12964676
outron,chrI,12966857
outron,chrI,12968534
outron,chrI,12970462
outron,chrI,12973383
outron,chrI,12978680
exon,chrI,12988218
exon,chrI,12995824
exon,chrI,13040729
outron,chrI,13061178
exon,chrI,13064235
exon,chrI,13088958
exon,chrI,13152546
outron,chrI,13161916
outron,chrI,13159936
exon,chrI,13182443
exon,chrI,13194878
exon,chrI,13201749
exon,chrI,13205558
exon,chrI,13208247
exon,chrI,13218003
outron,chrI,13244808
outron,chrI,13260367
outron,chrI,13263064
exon,chrI,13265701
outron,chrI,13269836
outron,chrI,13281438
outron,chrI,13289845
outron,chrI,13301559
outron,chrI,13305092
exon,chrI,13303661
outron,chrI,13319692
exon,chrI,13325281
outron,chrI,13330928
outron,chrI,13337203
exon,chrI,13340177
outron,chrI,13339095
exon,chrI,13343747
exon,chrI,13349283
exon,chrI,13353327
outron,chrI,13376533
exon,chrI,13384759
outron,chrI,13387692
outron,chrI,13391251
outron,chrI,13395293
outron,chrI,13401024
outron,chrI,13411081
exon,chrI,13413160
outron,chrI,13415603
exon,chrI,13425132
outron,chrI,13428712
outron,chrI,13428812
outron,chrI,13434580
outron,chrI,13437754
exon,chrI,13449978
outron,chrI,13470400
outron,chrI,13475653
outron,chrI,13489249
outron,chrI,13489534
outron,chrI,13496175
exon,chrI,13500480
outron,chrI,13514301
outron,chrI,13514516
outron,chrI,13547297
outron,chrI,13559444
exon,chrI,13560507
exon,chrI,13564533
outron,chrI,13574115
outron,chrI,13572202
outron,chrI,13581420
outron,chrI,13588947
outron,chrI,13598929
outron,chrI,13604131
outron,chrI,13629374
outron,chrI,13629076
exon,chrI,13640342
outron,chrI,13650828
outron,chrI,13653896
outron,chrI,13659494
exon,chrI,13658807
outron,chrI,13663466
exon,chrI,13678148
exon,chrI,13682124
outron,chrI,13688980
exon,chrI,13706306
outron,chrI,13732058
outron,chrI,13756287
outron,chrI,13756611
outron,chrI,13772781
outron,chrI,13795957
exon,chrI,13796955
outron,chrI,13802246
exon,chrI,13807103
exon,chrI,13812111
outron,chrI,13814979
outron,chrI,13828096
outron,chrI,13834267
exon,chrI,13840022
outron,chrI,13840126
exon,chrI,13843237
exon,chrI,13846944
exon,chrI,13850853
exon,chrI,13852112
outron,chrI,13859564
outron,chrI,13954089
outron,chrI,13951918
outron,chrI,13978341
exon,chrI,13984232
exon,chrI,13989592
outron,chrI,14008488
outron,chrI,14026596
exon,chrI,14029216
exon,chrI,14032277
exon,chrI,14036042
exon,chrI,14046117
outron,chrI,14048489
exon,chrI,14058896
exon,chrI,14058556
outron,chrI,14069258
exon,chrI,14075826
outron,chrI,14082595
exon,chrI,14084209
outron,chrI,14082797
exon,chrI,14086700
exon,chrI,14088064
exon,chrI,14096353
outron,chrI,14101166
outron,chrI,14101264
outron,chrI,14113156
outron,chrI,14113519
outron,chrI,14118340
outron,chrI,14143065
exon,chrI,14155308
outron,chrI,14154466
exon,chrI,14157599
outron,chrI,14161746
outron,chrI,14163268
outron,chrI,14179688
exon,chrI,14199764
exon,chrI,14197987
exon,chrI,14231330
exon,chrI,14237317
outron,chrI,14245027
exon,chrI,14285324
outron,chrI,14287088
exon,chrI,14292064
outron,chrI,14297152
exon,chrI,14298729
exon,chrI,14309906
outron,chrI,14320674
outron,chrI,14330758
outron,chrI,14346757
outron,chrI,14358410
exon,chrI,14358537
exon,chrI,14376049
exon,chrI,14381216
outron,chrI,14384944
outron,chrI,14388290
outron,chrI,14405715
outron,chrI,14405824
exon,chrI,14417581
outron,chrI,14431820
exon,chrI,14435706
outron,chrI,14451946
outron,chrI,14465531
outron,chrI,14468404
outron,chrI,14469406
exon,chrI,14486743
outron,chrI,14499517
outron,chrI,14511575
outron,chrI,14520562
outron,chrI,14528908
outron,chrI,14567307
exon,chrI,14582211
exon,chrI,14590976
outron,chrI,14604596
outron,chrI,14621349
exon,chrI,14631011
outron,chrI,14642598
exon,chrI,14642731
outron,chrI,14646771
outron,chrI,14651184
outron,chrI,14657067
outron,chrI,14661343
outron,chrI,14663230
outron,chrI,14684119
outron,chrI,14692242
exon,chrI,14692637
exon,chrI,14695667
outron,chrI,14706965
outron,chrI,14708093
outron,chrI,14713052
exon,chrI,14711098
exon,chrI,14714759
outron,chrI,14720677
outron,chrI,14721551
outron,chrI,14726669
exon,chrI,14722650
outron,chrI,14732115
exon,chrI,14731810
outron,chrI,14734022
outron,chrI,14737532
outron,chrI,14738843
exon,chrI,14742793
exon,chrI,14753738
exon,chrI,14756419
outron,chrI,14756872
outron,chrI,14759584
exon,chrI,14768926
outron,chrI,14777080
outron,chrI,14787848
outron,chrI,14790027
outron,chrI,14790119
outron,chrI,14790970
outron,chrI,14794072
outron,chrI,14797160
outron,chrI,14805050
outron,chrI,14820242
outron,chrI,14820338
outron,chrI,14821557
exon,chrI,14838649
exon,chrI,14839891
outron,chrI,14845863
exon,chrI,14849877
exon,chrI,14856101
exon,chrI,14863516
exon,chrI,14866651
exon,chrI,14871760
outron,chrI,14897450
outron,chrI,14907416
exon,chrI,14913640
outron,chrI,14918181
outron,chrI,14953344
exon,chrI,14957084
outron,chrI,14965086
outron,chrI,14975111
exon,chrI,14983153
outron,chrI,14993321
exon,chrI,15001867
outron,chrI,15013977
outron,chrI,15017399
outron,chrI,15023032
exon,chrI,15035273
outron,chrI,15034130
outron,chrI,15035996
outron,chrI,15041776
outron,chrI,15052573
outron,chrI,15052939
exon,chrI,15058880
outron,chrII,878
outron,chrII,5154
outron,chrII,12605
outron,chrII,19148
outron,chrII,21916
exon,chrII,24695
outron,chrII,28406
outron,chrII,34502
exon,chrII,31779
outron,chrII,38552
exon,chrII,39506
outron,chrII,42354
exon,chrII,43882
outron,chrII,44958
outron,chrII,46480
outron,chrII,51102
outron,chrII,56132
outron,chrII,57545
outron,chrII,60029
outron,chrII,66707
exon,chrII,77500
outron,chrII,84660
outron,chrII,92317
outron,chrII,95894
outron,chrII,98037
outron,chrII,98330
outron,chrII,99832
outron,chrII,102344
outron,chrII,108294
exon,chrII,111661
exon,chrII,114401
outron,chrII,122603
exon,chrII,131093
outron,chrII,134173
exon,chrII,134295
outron,chrII,146697
outron,chrII,152442
outron,chrII,156053
outron,chrII,175846
outron,chrII,181036
exon,chrII,194558
exon,chrII,200530
outron,chrII,217307
outron,chrII,221264
outron,chrII,232950
outron,chrII,240288
outron,chrII,257228
outron,chrII,256028
outron,chrII,261988
outron,chrII,283769
outron,chrII,285765
outron,chrII,285865
outron,chrII,288518
outron,chrII,290543
outron,chrII,301277
exon,chrII,305537
exon,chrII,312209
exon,chrII,313597
outron,chrII,323507
exon,chrII,326315
outron,chrII,333949
outron,chrII,336557
outron,chrII,339791
exon,chrII,347818
outron,chrII,353190
exon,chrII,358447
exon,chrII,374398
exon,chrII,379299
outron,chrII,385758
outron,chrII,388013
exon,chrII,402664
outron,chrII,410987
outron,chrII,411118
exon,chrII,422100
exon,chrII,423187
exon,chrII,427064
exon,chrII,429832
exon,chrII,435471
exon,chrII,436800
exon,chrII,438743
outron,chrII,453977
exon,chrII,454173
outron,chrII,461891
outron,chrII,467860
outron,chrII,471432
outron,chrII,476181
exon,chrII,476260
outron,chrII,484666
outron,chrII,484763
outron,chrII,507322
exon,chrII,511613
exon,chrII,516019
outron,chrII,521999
exon,chrII,526640
exon,chrII,533275
exon,chrII,535526
exon,chrII,546764
outron,chrII,553011
outron,chrII,555670
exon,chrII,569501
outron,chrII,574210
exon,chrII,578064
exon,chrII,583059
outron,chrII,584510
exon,chrII,584808
exon,chrII,587908
exon,chrII,594914
outron,chrII,603377
exon,chrII,607629
exon,chrII,612842
outron,chrII,626083
outron,chrII,627275
exon,chrII,630012
exon,chrII,632825
outron,chrII,650446
outron,chrII,657920
outron,chrII,673971
exon,chrII,679710
exon,chrII,685196
exon,chrII,689924
outron,chrII,701543
outron,chrII,701952
outron,chrII,709364
exon,chrII,721937
exon,chrII,739468
exon,chrII,741050
exon,chrII,745419
outron,chrII,752570
outron,chrII,759790
outron,chrII,769748
outron,chrII,775132
exon,chrII,843055
exon,chrII,846858
outron,chrII,848680
exon,chrII,857074
exon,chrII,867635
exon,chrII,873204
exon,chrII,878617
exon,chrII,884483
outron,chrII,888333
outron,chrII,901769
exon,chrII,900937
exon,chrII,909684
exon,chrII,909785
exon,chrII,911963
outron,chrII,913585
exon,chrII,916060
exon,chrII,917622
exon,chrII,925465
outron,chrII,923817
exon,chrII,928753
exon,chrII,930944
exon,chrII,931177
exon,chrII,937578
exon,chrII,941104
exon,chrII,943383
outron,chrII,948290
exon,chrII,950463
outron,chrII,953141
exon,chrII,958941
exon,chrII,960508
exon,chrII,963967
exon,chrII,966993
exon,chrII,967291
exon,chrII,973281
exon,chrII,974293
exon,chrII,978967
exon,chrII,979400
exon,chrII,988894
exon,chrII,991655
exon,chrII,999619
exon,chrII,1001467
outron,chrII,1024865
exon,chrII,1026019
exon,chrII,1040596
exon,chrII,1042330
exon,chrII,1044057
exon,chrII,1044151
exon,chrII,1050012
exon,chrII,1052106
exon,chrII,1057189
outron,chrII,1060828
outron,chrII,1068173
outron,chrII,1071585
exon,chrII,1075537
outron,chrII,1100898
outron,chrII,1114638
outron,chrII,1120910
outron,chrII,1123341
outron,chrII,1120724
outron,chrII,1127955
outron,chrII,1135223
exon,chrII,1172114
outron,chrII,1196368
outron,chrII,1245423
exon,chrII,1275742
exon,chrII,1277965
exon,chrII,1278261
exon,chrII,1288055
exon,chrII,1285250
exon,chrII,1295167
outron,chrII,1295340
outron,chrII,1297590
outron,chrII,1306218
outron,chrII,1310221
outron,chrII,1309488
outron,chrII,1324738
exon,chrII,1368482
exon,chrII,1372876
outron,chrII,1376949
exon,chrII,1380474
exon,chrII,1381735
outron,chrII,1384298
exon,chrII,1394266
exon,chrII,1398048
outron,chrII,1402429
exon,chrII,1423691
outron,chrII,1438517
outron,chrII,1438165
exon,chrII,1446827
outron,chrII,1475932
outron,chrII,1502022
outron,chrII,1502163
outron,chrII,1517547
outron,chrII,1532928
exon,chrII,1536243
exon,chrII,1537605
exon,chrII,1538875
exon,chrII,1539892
exon,chrII,1545925
exon,chrII,1550598
exon,chrII,1550698
exon,chrII,1556335
exon,chrII,1556429
exon,chrII,1568323
exon,chrII,1568500
exon,chrII,1571156
exon,chrII,1596921
outron,chrII,1602692
exon,chrII,1601780
exon,chrII,1606194
exon,chrII,1642455
exon,chrII,1647600
exon,chrII,1649199
exon,chrII,1650195
exon,chrII,1652444
exon,chrII,1653500
exon,chrII,1654844
exon,chrII,1655064
outron,chrII,1658492
